ts_epoch,ts_et,t_minus_bell_s,leg,row_type,best_bid,bid_sz,best_ask,ask_sz,mid,print_price,print_size,taker_side,trade_id
1784456073,2026-07-19 10:14:33,22767,NIK,BBO,5,15,92,30,48.5,,,,
1784456073,2026-07-19 10:14:33,22767,VRB,BBO,5,10,92,30,48.5,,,,
1784456104,2026-07-19 10:15:04,22736,VRB,BBO,5,110,92,30,48.5,,,,
1784456115,2026-07-19 10:15:15,22725,NIK,BBO,5,15,92,30,48.5,,,,
1784456881,2026-07-19 10:28:01,21959,NIK,BBO,23,500,33,500,28.0,,,,
1784456881,2026-07-19 10:28:01,21959,NIK,TRADE,,,,,,33,1.0,yes,b17542ca-924e-4214-e91f-a96dc81ad7f6
1784456885,2026-07-19 10:28:05,21955,VRB,BBO,67,500,77,500,72.0,,,,
1784456886,2026-07-19 10:28:06,21954,NIK,BBO,23,500,33,499,28.0,,,,
1784456886,2026-07-19 10:28:06,21954,NIK,BBO,23,500,33,499,28.0,,,,
1784456886,2026-07-19 10:28:06,21954,NIK,BBO,23,500,33,499,28.0,,,,
1784456888,2026-07-19 10:28:08,21952,NIK,BBO,23,500,33,499,28.0,,,,
1784456888,2026-07-19 10:28:08,21952,NIK,BBO,23,500,33,499,28.0,,,,
1784456888,2026-07-19 10:28:08,21952,VRB,BBO,67,500,77,500,72.0,,,,
1784456888,2026-07-19 10:28:08,21952,VRB,BBO,67,500,77,500,72.0,,,,
1784456904,2026-07-19 10:28:24,21936,NIK,BBO,29,5,33,499,31.0,,,,
1784456904,2026-07-19 10:28:24,21936,NIK,BBO,29,5,33,499,31.0,,,,
1784456904,2026-07-19 10:28:24,21936,VRB,BBO,67,500,76,1,71.5,,,,
1784456904,2026-07-19 10:28:24,21936,VRB,BBO,67,500,76,1,71.5,,,,
1784456904,2026-07-19 10:28:24,21936,VRB,BBO,67,500,76,1,71.5,,,,
1784456950,2026-07-19 10:29:10,21890,NIK,BBO,29,5,33,499,31.0,,,,
1784456950,2026-07-19 10:29:10,21890,NIK,BBO,29,5,33,499,31.0,,,,
1784456950,2026-07-19 10:29:10,21890,NIK,BBO,29,5,33,499,31.0,,,,
1784456950,2026-07-19 10:29:10,21890,NIK,BBO,29,5,33,499,31.0,,,,
1784456950,2026-07-19 10:29:10,21890,NIK,BBO,29,5,33,499,31.0,,,,
1784456950,2026-07-19 10:29:10,21890,NIK,BBO,29,5,33,499,31.0,,,,
1784456950,2026-07-19 10:29:10,21890,NIK,BBO,29,5,33,499,31.0,,,,
1784456950,2026-07-19 10:29:10,21890,NIK,BBO,29,5,33,499,31.0,,,,
1784456950,2026-07-19 10:29:10,21890,VRB,BBO,67,500,76,1,71.5,,,,
1784456950,2026-07-19 10:29:10,21890,VRB,BBO,67,500,76,1,71.5,,,,
1784456950,2026-07-19 10:29:10,21890,VRB,BBO,67,500,76,1,71.5,,,,
1784456950,2026-07-19 10:29:10,21890,VRB,BBO,67,500,76,1,71.5,,,,
1784456950,2026-07-19 10:29:10,21890,VRB,BBO,67,500,76,1,71.5,,,,
1784456950,2026-07-19 10:29:10,21890,VRB,BBO,67,500,76,1,71.5,,,,
1784456950,2026-07-19 10:29:10,21890,VRB,BBO,67,500,76,1,71.5,,,,
1784456950,2026-07-19 10:29:10,21890,VRB,BBO,67,500,76,1,71.5,,,,
1784456950,2026-07-19 10:29:10,21890,VRB,BBO,67,500,76,1,71.5,,,,
1784456950,2026-07-19 10:29:10,21890,VRB,BBO,67,500,76,1,71.5,,,,
1784456950,2026-07-19 10:29:10,21890,VRB,BBO,67,500,76,1,71.5,,,,
1784456968,2026-07-19 10:29:28,21872,NIK,BBO,29,5,33,499,31.0,,,,
1784456968,2026-07-19 10:29:28,21872,NIK,BBO,29,5,33,499,31.0,,,,
1784456968,2026-07-19 10:29:28,21872,NIK,BBO,29,5,33,499,31.0,,,,
1784456968,2026-07-19 10:29:28,21872,NIK,BBO,29,5,33,499,31.0,,,,
1784456969,2026-07-19 10:29:29,21871,NIK,BBO,29,5,33,499,31.0,,,,
1784456985,2026-07-19 10:29:45,21855,NIK,BBO,29,5,33,499,31.0,,,,
1784456985,2026-07-19 10:29:45,21855,NIK,BBO,29,5,33,499,31.0,,,,
1784456985,2026-07-19 10:29:45,21855,NIK,BBO,29,5,33,499,31.0,,,,
1784456985,2026-07-19 10:29:45,21855,VRB,BBO,67,500,76,1,71.5,,,,
1784456985,2026-07-19 10:29:45,21855,VRB,BBO,67,500,76,1,71.5,,,,
1784456985,2026-07-19 10:29:45,21855,VRB,BBO,67,500,76,1,71.5,,,,
1784456985,2026-07-19 10:29:45,21855,VRB,BBO,67,500,76,1,71.5,,,,
