ticker,category,region,spread_regime,bid,mid,audited_close,bid_minus_close,mid_minus_close
KXATPMATCH-26JUL17TABTIR-TAB,ATP_MAIN,51_75,<=1c,55,55.5,56,-1,-0.5
KXATPMATCH-26JUL17TABTIR-TIR,ATP_MAIN,26_50,<=1c,44,44.5,45,-1,-0.5
KXATPMATCH-26JUL17VALTRA-TRA,ATP_MAIN,26_50,<=1c,28,28.5,30,-2,-1.5
KXATPMATCH-26JUL17VALTRA-VAL,ATP_MAIN,51_75,<=1c,71,71.5,72,-1,-0.5
KXATPMATCH-26JUL18BUTTAB-BUT,ATP_MAIN,26_50,<=1c,31,31.5,31,0,0.5
KXATPMATCH-26JUL18BUTTAB-TAB,ATP_MAIN,51_75,2-3c,68,69.0,69,-1,0.0
KXATPMATCH-26JUL18CINMIC-CIN,ATP_MAIN,51_75,<=1c,73,73.5,74,-1,-0.5
KXATPMATCH-26JUL18CINMIC-MIC,ATP_MAIN,26_50,<=1c,26,26.5,28,-2,-1.5
KXATPMATCH-26JUL18COLCER-CER,ATP_MAIN,26_50,<=1c,50,46.0,1,49,45.0
KXATPMATCH-26JUL18COLCER-COL,ATP_MAIN,51_75,<=1c,58,58.0,99,-41,-41.0
KXATPMATCH-26JUL18CORSAC-COR,ATP_MAIN,26_50,<=1c,30,30.5,6,24,24.5
KXATPMATCH-26JUL18CORSAC-SAC,ATP_MAIN,51_75,<=1c,67,67.5,94,-27,-26.5
KXATPMATCH-26JUL18DANPRA-DAN,ATP_MAIN,51_75,2-3c,58,59.0,61,-3,-2.0
KXATPMATCH-26JUL18DANPRA-PRA,ATP_MAIN,26_50,<=1c,40,40.5,41,-1,-0.5
KXATPMATCH-26JUL18DELRIB-DEL,ATP_MAIN,51_75,<=1c,69,69.5,70,-1,-0.5
KXATPMATCH-26JUL18DELRIB-RIB,ATP_MAIN,26_50,<=1c,31,31.5,31,0,0.5
KXATPMATCH-26JUL18DOMSKA-DOM,ATP_MAIN,le25,<=1c,19,19.5,22,-3,-2.5
KXATPMATCH-26JUL18DOMSKA-SKA,ATP_MAIN,ge76,<=1c,80,80.5,80,0,0.5
KXATPMATCH-26JUL18GAUTSE-GAU,ATP_MAIN,51_75,<=1c,60,60.5,57,3,3.5
KXATPMATCH-26JUL18GAUTSE-TSE,ATP_MAIN,26_50,<=1c,39,39.5,44,-5,-4.5
KXATPMATCH-26JUL18HEIFEL-FEL,ATP_MAIN,26_50,<=1c,42,42.5,44,-2,-1.5
KXATPMATCH-26JUL18HEIFEL-HEI,ATP_MAIN,51_75,<=1c,57,57.5,59,-2,-1.5
KXATPMATCH-26JUL18HIPGIU-GIU,ATP_MAIN,51_75,<=1c,73,73.5,77,-4,-3.5
KXATPMATCH-26JUL18HIPGIU-HIP,ATP_MAIN,26_50,<=1c,27,27.5,24,3,3.5
KXATPMATCH-26JUL18JACDA-DA,ATP_MAIN,le25,<=1c,3,3.5,4,-1,-0.5
KXATPMATCH-26JUL18JACDA-JAC,ATP_MAIN,ge76,<=1c,96,96.5,96,0,0.5
KXATPMATCH-26JUL18KOPHER-HER,ATP_MAIN,26_50,<=1c,43,43.5,42,1,1.5
KXATPMATCH-26JUL18KOPHER-KOP,ATP_MAIN,51_75,<=1c,55,55.5,60,-5,-4.5
KXATPMATCH-26JUL18LUZTSE-LUZ,ATP_MAIN,ge76,>3c,6,49.0,99,-93,-50.0
KXATPMATCH-26JUL18LUZTSE-TSE,ATP_MAIN,ge76,>3c,6,49.0,1,5,48.0
KXATPMATCH-26JUL18MARJOR-JOR,ATP_MAIN,26_50,<=1c,32,32.5,33,-1,-0.5
KXATPMATCH-26JUL18MARJOR-MAR,ATP_MAIN,51_75,<=1c,68,68.5,67,1,1.5
KXATPMATCH-26JUL18MERDZU-DZU,ATP_MAIN,26_50,<=1c,33,33.5,33,0,0.5
KXATPMATCH-26JUL18MERDZU-MER,ATP_MAIN,51_75,<=1c,66,66.5,68,-2,-1.5
KXATPMATCH-26JUL18PELSIL-PEL,ATP_MAIN,ge76,<=1c,90,90.5,95,-5,-4.5
KXATPMATCH-26JUL18PELSIL-SIL,ATP_MAIN,le25,<=1c,9,9.5,6,3,3.5
KXATPMATCH-26JUL18ROCBUE-BUE,ATP_MAIN,ge76,<=1c,82,82.5,85,-3,-2.5
KXATPMATCH-26JUL18ROCBUE-ROC,ATP_MAIN,le25,<=1c,17,17.5,16,1,1.5
KXATPMATCH-26JUL18RODCHE-CHE,ATP_MAIN,le25,<=1c,20,20.5,16,4,4.5
KXATPMATCH-26JUL18RODCHE-ROD,ATP_MAIN,ge76,<=1c,79,79.5,85,-6,-5.5
KXATPMATCH-26JUL18RUBTAB-RUB,ATP_MAIN,51_75,<=1c,69,69.5,66,3,3.5
KXATPMATCH-26JUL18RUBTAB-TAB,ATP_MAIN,26_50,<=1c,30,30.5,35,-5,-4.5
KXATPMATCH-26JUL18SHETSI-SHE,ATP_MAIN,le25,<=1c,21,21.5,27,-6,-5.5
KXATPMATCH-26JUL18SHETSI-TSI,ATP_MAIN,ge76,<=1c,77,77.5,74,3,3.5
KXATPMATCH-26JUL18VALDAR-VAL,ATP_MAIN,26_50,<=1c,33,33.5,34,-1,-0.5
KXATPMATCH-26JUL18WALDJE-DJE,ATP_MAIN,ge76,<=1c,95,95.5,98,-3,-2.5
KXATPMATCH-26JUL18WALDJE-WAL,ATP_MAIN,le25,<=1c,4,4.5,4,0,0.5
KXATPMATCH-26JUL19ALTCOL-ALT,ATP_MAIN,26_50,>3c,19,33.5,40,-21,-6.5
KXATPMATCH-26JUL19ALTCOL-COL,ATP_MAIN,51_75,>3c,60,68.5,61,-1,7.5
KXATPMATCH-26JUL19BAEKEC-BAE,ATP_MAIN,26_50,>3c,41,43.0,42,-1,1.0
KXATPMATCH-26JUL19BAEKEC-KEC,ATP_MAIN,51_75,2-3c,54,55.0,59,-5,-4.0
KXATPMATCH-26JUL19CERTRU-CER,ATP_MAIN,51_75,2-3c,62,63.5,74,-12,-10.5
KXATPMATCH-26JUL19CERTRU-TRU,ATP_MAIN,26_50,>3c,33,35.5,27,6,8.5
KXATPMATCH-26JUL19CHODEJ-CHO,ATP_MAIN,26_50,>3c,42,44.5,47,-5,-2.5
KXATPMATCH-26JUL19CHODEJ-DEJ,ATP_MAIN,51_75,2-3c,54,55.5,57,-3,-1.5
KXATPMATCH-26JUL19DROUGO-DRO,ATP_MAIN,26_50,2-3c,46,47.5,47,-1,0.5
KXATPMATCH-26JUL19DROUGO-UGO,ATP_MAIN,26_50,2-3c,50,51.5,55,-5,-3.5
KXATPMATCH-26JUL19FELKOP-FEL,ATP_MAIN,51_75,<=1c,75,75.5,76,-1,-0.5
KXATPMATCH-26JUL19FELKOP-KOP,ATP_MAIN,le25,<=1c,24,24.5,26,-2,-1.5
KXATPMATCH-26JUL19FERVAN-FER,ATP_MAIN,le25,2-3c,17,18.0,20,-3,-2.0
KXATPMATCH-26JUL19FERVAN-VAN,ATP_MAIN,ge76,2-3c,80,81.5,81,-1,0.5
KXATPMATCH-26JUL19GASDZU-DZU,ATP_MAIN,51_75,<=1c,57,57.5,50,7,7.5
KXATPMATCH-26JUL19GASDZU-GAS,ATP_MAIN,26_50,<=1c,44,44.5,51,-7,-6.5
KXATPMATCH-26JUL19GAUCAR-CAR,ATP_MAIN,51_75,2-3c,67,68.0,71,-4,-3.0
KXATPMATCH-26JUL19GAUCAR-GAU,ATP_MAIN,26_50,<=1c,31,31.5,30,1,1.5
KXATPMATCH-26JUL19KOPBUS-BUS,ATP_MAIN,51_75,>3c,64,66.0,65,-1,1.0
KXATPMATCH-26JUL19KOPBUS-KOP,ATP_MAIN,26_50,<=1c,33,33.5,37,-4,-3.5
KXATPMATCH-26JUL19LUZTAB-LUZ,ATP_MAIN,le25,<=1c,10,10.5,8,2,2.5
KXATPMATCH-26JUL19LUZTAB-TAB,ATP_MAIN,ge76,<=1c,90,90.5,92,-2,-1.5
KXATPMATCH-26JUL19MARSKA-MAR,ATP_MAIN,51_75,<=1c,59,59.5,62,-3,-2.5
KXATPMATCH-26JUL19MARSKA-SKA,ATP_MAIN,26_50,<=1c,37,37.5,40,-3,-2.5
KXATPMATCH-26JUL19MOLOFN-MOL,ATP_MAIN,51_75,>3c,59,61.0,63,-4,-2.0
KXATPMATCH-26JUL19MOLOFN-OFN,ATP_MAIN,26_50,>3c,36,38.5,40,-4,-1.5
KXATPMATCH-26JUL19MULNAV-MUL,ATP_MAIN,le25,>3c,16,18.0,18,-2,0.0
KXATPMATCH-26JUL19MULNAV-NAV,ATP_MAIN,ge76,>3c,80,82.0,84,-4,-2.0
KXATPMATCH-26JUL19NEUHAN-HAN,ATP_MAIN,51_75,>3c,66,68.0,75,-9,-7.0
KXATPMATCH-26JUL19NEUHAN-NEU,ATP_MAIN,26_50,2-3c,29,30.0,26,3,4.0
KXATPMATCH-26JUL19STRSHE-SHE,ATP_MAIN,26_50,2-3c,38,39.0,43,-5,-4.0
KXATPMATCH-26JUL19STRSHE-STR,ATP_MAIN,51_75,>3c,58,60.0,59,-1,1.0
KXATPMATCH-26JUL19TORBAS-BAS,ATP_MAIN,ge76,<=1c,77,77.5,77,0,0.5
KXATPMATCH-26JUL19TORBAS-TOR,ATP_MAIN,le25,<=1c,22,22.5,24,-2,-1.5
KXATPMATCH-26JUL19TSICOL-COL,ATP_MAIN,26_50,<=1c,43,43.5,42,1,1.5
KXATPMATCH-26JUL19TSICOL-TSI,ATP_MAIN,51_75,<=1c,56,56.5,59,-3,-2.5
KXATPMATCH-26JUL19VANFAR-FAR,ATP_MAIN,51_75,<=1c,56,56.5,64,-8,-7.5
KXATPMATCH-26JUL19VANFAR-VAN,ATP_MAIN,26_50,2-3c,42,43.0,38,4,5.0
KXATPMATCH-26JUL19WAWBUR-BUR,ATP_MAIN,51_75,>3c,26,51.5,67,-41,-15.5
KXATPMATCH-26JUL19WAWBUR-WAW,ATP_MAIN,26_50,>3c,23,48.5,34,-11,14.5
KXATPMATCH-26JUL20DIACIN-CIN,ATP_MAIN,26_50,<=1c,39,39.5,40,-1,-0.5
KXATPMATCH-26JUL20DIACIN-DIA,ATP_MAIN,51_75,<=1c,61,61.0,61,0,0.0
KXATPMATCH-26JUL20DJECIN-CIN,ATP_MAIN,le25,>3c,10,13.0,50,-40,-37.0
KXATPMATCH-26JUL20DJECIN-DJE,ATP_MAIN,51_75,>3c,36,43.0,53,-17,-10.0
KXATPMATCH-26JUL20ROCMAR-MAR,ATP_MAIN,26_50,<=1c,45,45.5,44,1,1.5
KXATPMATCH-26JUL20ROCMAR-ROC,ATP_MAIN,51_75,<=1c,54,54.5,56,-2,-1.5
KXATPMATCH-26JUL20SCHROD-SCH,ATP_MAIN,26_50,<=1c,40,40.5,39,1,1.5
KXWTACHALLENGERMATCH-26JUL12ARIZHA-ARI,WTA_CHALL,26_50,2-3c,34,35.0,2,32,33.0
KXWTACHALLENGERMATCH-26JUL12ARIZHA-ZHA,WTA_CHALL,51_75,2-3c,63,64.0,99,-36,-35.0
KXWTACHALLENGERMATCH-26JUL12BALHUA-BAL,WTA_CHALL,le25,>3c,4,18.0,1,3,17.0
KXWTACHALLENGERMATCH-26JUL12BALHUA-HUA,WTA_CHALL,ge76,>3c,16,56.0,99,-83,-43.0
KXWTACHALLENGERMATCH-26JUL12BASABB-ABB,WTA_CHALL,le25,<=1c,19,19.5,21,-2,-1.5
KXWTACHALLENGERMATCH-26JUL12BASABB-BAS,WTA_CHALL,ge76,2-3c,78,79.5,80,-2,-0.5
KXWTACHALLENGERMATCH-26JUL12BOSKOV-BOS,WTA_CHALL,ge76,<=1c,94,94.5,93,1,1.5
KXWTACHALLENGERMATCH-26JUL12BOSKOV-KOV,WTA_CHALL,le25,2-3c,4,5.5,8,-4,-2.5
KXWTACHALLENGERMATCH-26JUL12CIRHUA-CIR,WTA_CHALL,le25,<=1c,6,6.5,8,-2,-1.5
KXWTACHALLENGERMATCH-26JUL12CIRHUA-HUA,WTA_CHALL,ge76,<=1c,92,92.5,95,-3,-2.5
KXWTACHALLENGERMATCH-26JUL12ERJBOS-BOS,WTA_CHALL,le25,>3c,4,50.0,20,-16,30.0
KXWTACHALLENGERMATCH-26JUL12ERJBOS-ERJ,WTA_CHALL,ge76,>3c,4,50.0,82,-78,-32.0
KXWTACHALLENGERMATCH-26JUL12FEICHE-CHE,WTA_CHALL,26_50,>3c,24,26.0,27,-3,-1.0
KXWTACHALLENGERMATCH-26JUL12FEICHE-FEI,WTA_CHALL,51_75,>3c,71,73.0,76,-5,-3.0
KXWTACHALLENGERMATCH-26JUL12HESKOT-HES,WTA_CHALL,51_75,2-3c,54,55.5,54,0,1.5
KXWTACHALLENGERMATCH-26JUL12HESKOT-KOT,WTA_CHALL,26_50,2-3c,43,44.0,45,-2,-1.0
KXWTACHALLENGERMATCH-26JUL12KHOVIG-VIG,WTA_CHALL,le25,<=1c,1,1.5,1,0,0.5
KXWTACHALLENGERMATCH-26JUL12MALTUR-MAL,WTA_CHALL,51_75,2-3c,54,55.0,54,0,1.0
KXWTACHALLENGERMATCH-26JUL12MALTUR-TUR,WTA_CHALL,26_50,<=1c,46,46.5,46,0,0.5
KXWTACHALLENGERMATCH-26JUL12MAZGAN-GAN,WTA_CHALL,26_50,2-3c,26,27.5,30,-4,-2.5
KXWTACHALLENGERMATCH-26JUL12MAZGAN-MAZ,WTA_CHALL,51_75,2-3c,71,72.5,73,-2,-0.5
KXWTACHALLENGERMATCH-26JUL12PALCOL-COL,WTA_CHALL,le25,2-3c,21,22.5,99,-78,-76.5
KXWTACHALLENGERMATCH-26JUL12PALCOL-PAL,WTA_CHALL,ge76,2-3c,76,77.5,1,75,76.5
KXWTACHALLENGERMATCH-26JUL12PANYOR-PAN,WTA_CHALL,ge76,2-3c,82,83.0,80,2,3.0
KXWTACHALLENGERMATCH-26JUL12PANYOR-YOR,WTA_CHALL,le25,<=1c,17,17.5,1,16,16.5
KXWTACHALLENGERMATCH-26JUL12ROUJAK-JAK,WTA_CHALL,51_75,2-3c,51,52.5,55,-4,-2.5
KXWTACHALLENGERMATCH-26JUL12ROUJAK-ROU,WTA_CHALL,26_50,<=1c,46,46.5,46,0,0.5
KXWTACHALLENGERMATCH-26JUL12SAIETO-ETO,WTA_CHALL,le25,<=1c,2,2.5,1,1,1.5
KXWTACHALLENGERMATCH-26JUL12SHEVAN-SHE,WTA_CHALL,51_75,<=1c,57,57.5,76,-19,-18.5
KXWTACHALLENGERMATCH-26JUL12SHEVAN-VAN,WTA_CHALL,26_50,<=1c,42,42.5,26,16,16.5
KXWTACHALLENGERMATCH-26JUL12SHITUR-SHI,WTA_CHALL,ge76,2-3c,82,83.0,99,-17,-16.0
KXWTACHALLENGERMATCH-26JUL12SHITUR-TUR,WTA_CHALL,le25,2-3c,15,16.5,2,13,14.5
KXWTACHALLENGERMATCH-26JUL12SOKNUG-SOK,WTA_CHALL,26_50,<=1c,33,33.5,32,1,1.5
KXWTACHALLENGERMATCH-26JUL12VOLMAR-MAR,WTA_CHALL,51_75,2-3c,55,56.0,58,-3,-2.0
KXWTACHALLENGERMATCH-26JUL12VOLMAR-VOL,WTA_CHALL,26_50,<=1c,44,44.5,43,1,1.5
KXWTACHALLENGERMATCH-26JUL12ZELFAL-FAL,WTA_CHALL,ge76,2-3c,79,80.0,99,-20,-19.0
KXWTACHALLENGERMATCH-26JUL12ZELFAL-ZEL,WTA_CHALL,le25,<=1c,20,20.5,1,19,19.5
KXWTACHALLENGERMATCH-26JUL13AVDFEI-AVD,WTA_CHALL,51_75,<=1c,53,53.5,54,-1,-0.5
KXWTACHALLENGERMATCH-26JUL13BAIPRO-BAI,WTA_CHALL,26_50,>3c,41,43.0,39,2,4.0
KXWTACHALLENGERMATCH-26JUL13BAIPRO-PRO,WTA_CHALL,51_75,2-3c,56,57.5,62,-6,-4.5
KXWTACHALLENGERMATCH-26JUL13GASBAN-BAN,WTA_CHALL,26_50,<=1c,41,41.5,41,0,0.5
KXWTACHALLENGERMATCH-26JUL13GJOCHI-CHI,WTA_CHALL,51_75,2-3c,59,60.0,61,-2,-1.0
KXWTACHALLENGERMATCH-26JUL13GJOCHI-GJO,WTA_CHALL,26_50,<=1c,40,40.5,41,-1,-0.5
KXWTACHALLENGERMATCH-26JUL13GRABER-BER,WTA_CHALL,le25,2-3c,20,21.5,21,-1,0.5
KXWTACHALLENGERMATCH-26JUL13GRABER-GRA,WTA_CHALL,ge76,2-3c,77,78.0,80,-3,-2.0
KXWTACHALLENGERMATCH-26JUL13HERJAK-HER,WTA_CHALL,51_75,<=1c,71,71.5,70,1,1.5
KXWTACHALLENGERMATCH-26JUL13HERJAK-JAK,WTA_CHALL,26_50,2-3c,28,29.5,29,-1,0.5
KXWTACHALLENGERMATCH-26JUL13JONSPI-JON,WTA_CHALL,ge76,<=1c,91,91.5,91,0,0.5
KXWTACHALLENGERMATCH-26JUL13JONSPI-SPI,WTA_CHALL,le25,<=1c,9,9.5,10,-1,-0.5
KXWTACHALLENGERMATCH-26JUL13KABPER-KAB,WTA_CHALL,51_75,2-3c,71,72.0,71,0,1.0
KXWTACHALLENGERMATCH-26JUL13KABPER-PER,WTA_CHALL,26_50,2-3c,26,27.5,28,-2,-0.5
KXWTACHALLENGERMATCH-26JUL13KHOZHA-KHO,WTA_CHALL,ge76,2-3c,82,83.0,99,-17,-16.0
KXWTACHALLENGERMATCH-26JUL13KHOZHA-ZHA,WTA_CHALL,le25,2-3c,16,17.0,1,15,16.0
KXWTACHALLENGERMATCH-26JUL13KNUKUR-KNU,WTA_CHALL,ge76,2-3c,84,85.5,94,-10,-8.5
KXWTACHALLENGERMATCH-26JUL13KNUKUR-KUR,WTA_CHALL,le25,<=1c,13,13.5,6,7,7.5
KXWTACHALLENGERMATCH-26JUL13KOTURG-KOT,WTA_CHALL,26_50,<=1c,33,33.0,33,0,0.0
KXWTACHALLENGERMATCH-26JUL13LANMAL-LAN,WTA_CHALL,51_75,2-3c,51,52.0,54,-3,-2.0
KXWTACHALLENGERMATCH-26JUL13LANMAL-MAL,WTA_CHALL,26_50,2-3c,46,47.5,48,-2,-0.5
KXWTACHALLENGERMATCH-26JUL13OKATAR-OKA,WTA_CHALL,le25,<=1c,15,15.5,1,14,14.5
KXWTACHALLENGERMATCH-26JUL13OKATAR-TAR,WTA_CHALL,ge76,2-3c,83,84.5,99,-16,-14.5
KXWTACHALLENGERMATCH-26JUL13PANFAL-FAL,WTA_CHALL,51_75,<=1c,54,54.5,99,-45,-44.5
KXWTACHALLENGERMATCH-26JUL13PANFAL-PAN,WTA_CHALL,26_50,2-3c,43,44.5,1,42,43.5
KXWTACHALLENGERMATCH-26JUL13PAPAND-AND,WTA_CHALL,ge76,<=1c,78,78.5,79,-1,-0.5
KXWTACHALLENGERMATCH-26JUL13PAPAND-PAP,WTA_CHALL,le25,2-3c,21,22.0,23,-2,-1.0
KXWTACHALLENGERMATCH-26JUL13PENTHA-PEN,WTA_CHALL,ge76,<=1c,76,76.5,51,25,25.5
KXWTACHALLENGERMATCH-26JUL13PENTHA-THA,WTA_CHALL,le25,<=1c,23,23.5,50,-27,-26.5
KXWTACHALLENGERMATCH-26JUL13RADREN-RAD,WTA_CHALL,ge76,2-3c,83,84.0,85,-2,-1.0
KXWTACHALLENGERMATCH-26JUL13RADREN-REN,WTA_CHALL,le25,<=1c,15,15.5,16,-1,-0.5
KXWTACHALLENGERMATCH-26JUL13RAMNOH-NOH,WTA_CHALL,51_75,2-3c,74,75.0,77,-3,-2.0
KXWTACHALLENGERMATCH-26JUL13RAMNOH-RAM,WTA_CHALL,le25,2-3c,23,24.5,25,-2,-0.5
KXWTACHALLENGERMATCH-26JUL13RINAST-AST,WTA_CHALL,26_50,2-3c,43,44.0,41,2,3.0
KXWTACHALLENGERMATCH-26JUL13RINAST-RIN,WTA_CHALL,51_75,<=1c,56,56.5,60,-4,-3.5
KXWTACHALLENGERMATCH-26JUL13RISPOH-POH,WTA_CHALL,51_75,<=1c,53,53.5,55,-2,-1.5
KXWTACHALLENGERMATCH-26JUL13RISPOH-RIS,WTA_CHALL,26_50,2-3c,45,46.0,47,-2,-1.0
KXWTACHALLENGERMATCH-26JUL13SAINUG-NUG,WTA_CHALL,51_75,<=1c,66,66.5,99,-33,-32.5
KXWTACHALLENGERMATCH-26JUL13SAINUG-SAI,WTA_CHALL,26_50,2-3c,32,33.0,1,31,32.0
KXWTACHALLENGERMATCH-26JUL13SELYAN-SEL,WTA_CHALL,51_75,<=1c,59,59.5,62,-3,-2.5
KXWTACHALLENGERMATCH-26JUL13SELYAN-YAN,WTA_CHALL,26_50,2-3c,39,40.0,39,0,1.0
KXWTACHALLENGERMATCH-26JUL13SHIHUA-HUA,WTA_CHALL,51_75,2-3c,65,66.0,1,64,65.0
KXWTACHALLENGERMATCH-26JUL13SHIHUA-SHI,WTA_CHALL,26_50,<=1c,33,33.5,99,-66,-65.5
KXWTACHALLENGERMATCH-26JUL13TIKBEN-BEN,WTA_CHALL,51_75,2-3c,59,60.0,61,-2,-1.0
KXWTACHALLENGERMATCH-26JUL13TIKBEN-TIK,WTA_CHALL,26_50,2-3c,39,40.0,41,-2,-1.0
KXWTACHALLENGERMATCH-26JUL13VANLEE-LEE,WTA_CHALL,26_50,<=1c,45,45.5,3,42,42.5
KXWTACHALLENGERMATCH-26JUL13VANLEE-VAN,WTA_CHALL,51_75,<=1c,53,53.5,98,-45,-44.5
KXWTACHALLENGERMATCH-26JUL14AKSVAL-AKS,WTA_CHALL,26_50,<=1c,45,45.5,14,31,31.5
KXWTACHALLENGERMATCH-26JUL14AKSVAL-VAL,WTA_CHALL,51_75,<=1c,53,53.5,89,-36,-35.5
KXWTACHALLENGERMATCH-26JUL14BARKOL-BAR,WTA_CHALL,ge76,<=1c,92,92.5,94,-2,-1.5
KXWTACHALLENGERMATCH-26JUL14BARKOL-KOL,WTA_CHALL,le25,<=1c,7,7.5,7,0,0.5
KXWTACHALLENGERMATCH-26JUL14BASFRI-BAS,WTA_CHALL,51_75,<=1c,70,70.5,72,-2,-1.5
KXWTACHALLENGERMATCH-26JUL14BASFRI-FRI,WTA_CHALL,26_50,<=1c,28,28.5,29,-1,-0.5
KXWTACHALLENGERMATCH-26JUL14BRAPIE-BRA,WTA_CHALL,ge76,>3c,75,77.0,79,-4,-2.0
KXWTACHALLENGERMATCH-26JUL14BRAPIE-PIE,WTA_CHALL,le25,2-3c,21,22.5,21,0,1.5
KXWTACHALLENGERMATCH-26JUL14CARVON-CAR,WTA_CHALL,51_75,<=1c,71,71.5,75,-4,-3.5
KXWTACHALLENGERMATCH-26JUL14CARVON-VON,WTA_CHALL,26_50,<=1c,27,27.5,24,3,3.5
KXWTACHALLENGERMATCH-26JUL14COLPAL-COL,WTA_CHALL,26_50,<=1c,32,32.5,33,-1,-0.5
KXWTACHALLENGERMATCH-26JUL14COLPAL-PAL,WTA_CHALL,51_75,<=1c,66,66.5,68,-2,-1.5
KXWTACHALLENGERMATCH-26JUL14DILFAL-DIL,WTA_CHALL,26_50,2-3c,32,33.0,87,-55,-54.0
KXWTACHALLENGERMATCH-26JUL14DILFAL-FAL,WTA_CHALL,51_75,2-3c,65,66.0,21,44,45.0
KXWTACHALLENGERMATCH-26JUL14FALYUA-FAL,WTA_CHALL,26_50,<=1c,40,40.5,55,-15,-14.5
KXWTACHALLENGERMATCH-26JUL14FALYUA-YUA,WTA_CHALL,51_75,<=1c,59,59.5,49,10,10.5
KXWTACHALLENGERMATCH-26JUL14FERZAN-FER,WTA_CHALL,51_75,<=1c,67,67.5,69,-2,-1.5
KXWTACHALLENGERMATCH-26JUL14FERZAN-ZAN,WTA_CHALL,26_50,<=1c,31,31.5,33,-2,-1.5
KXWTACHALLENGERMATCH-26JUL14FRUGAO-FRU,WTA_CHALL,26_50,<=1c,44,44.5,46,-2,-1.5
KXWTACHALLENGERMATCH-26JUL14FRUGAO-GAO,WTA_CHALL,51_75,2-3c,54,55.0,56,-2,-1.0
KXWTACHALLENGERMATCH-26JUL14HENKRA-KRA,WTA_CHALL,ge76,2-3c,79,80.0,82,-3,-2.0
KXWTACHALLENGERMATCH-26JUL14HRUBUY-BUY,WTA_CHALL,le25,<=1c,19,19.5,1,18,18.5
KXWTACHALLENGERMATCH-26JUL14HRUBUY-HRU,WTA_CHALL,ge76,2-3c,79,80.0,99,-20,-19.0
KXWTACHALLENGERMATCH-26JUL14IATZVO-IAT,WTA_CHALL,26_50,<=1c,49,49.5,46,3,3.5
KXWTACHALLENGERMATCH-26JUL14IATZVO-ZVO,WTA_CHALL,26_50,2-3c,49,50.0,58,-9,-8.0
KXWTACHALLENGERMATCH-26JUL14KHONUG-KHO,WTA_CHALL,26_50,<=1c,40,40.5,99,-59,-58.5
KXWTACHALLENGERMATCH-26JUL14KHONUG-NUG,WTA_CHALL,51_75,<=1c,58,58.5,1,57,57.5
KXWTACHALLENGERMATCH-26JUL14KOSRUG-KOS,WTA_CHALL,51_75,<=1c,73,73.5,74,-1,-0.5
KXWTACHALLENGERMATCH-26JUL14KOSRUG-RUG,WTA_CHALL,26_50,<=1c,26,26.5,27,-1,-0.5
KXWTACHALLENGERMATCH-26JUL14KOVBAS-BAS,WTA_CHALL,51_75,<=1c,66,66.5,68,-2,-1.5
KXWTACHALLENGERMATCH-26JUL14KOVBAS-KOV,WTA_CHALL,26_50,<=1c,32,32.5,33,-1,-0.5
KXWTACHALLENGERMATCH-26JUL14MAZBRO-BRO,WTA_CHALL,ge76,2-3c,75,76.0,77,-2,-1.0
KXWTACHALLENGERMATCH-26JUL14MAZBRO-MAZ,WTA_CHALL,le25,2-3c,22,23.5,23,-1,0.5
KXWTACHALLENGERMATCH-26JUL14PACVED-PAC,WTA_CHALL,le25,<=1c,16,16.5,16,0,0.5
KXWTACHALLENGERMATCH-26JUL14PACVED-VED,WTA_CHALL,ge76,<=1c,83,83.5,86,-3,-2.5
KXWTACHALLENGERMATCH-26JUL14PIGSAM-PIG,WTA_CHALL,le25,<=1c,20,20.5,20,0,0.5
KXWTACHALLENGERMATCH-26JUL14PIGSAM-SAM,WTA_CHALL,ge76,<=1c,79,79.5,82,-3,-2.5
KXWTACHALLENGERMATCH-26JUL14RABRUS-RAB,WTA_CHALL,le25,<=1c,4,4.5,6,-2,-1.5
KXWTACHALLENGERMATCH-26JUL14RABRUS-RUS,WTA_CHALL,ge76,<=1c,95,95.5,94,1,1.5
KXWTACHALLENGERMATCH-26JUL14RIESEM-RIE,WTA_CHALL,26_50,<=1c,38,38.5,39,-1,-0.5
KXWTACHALLENGERMATCH-26JUL14RIESEM-SEM,WTA_CHALL,51_75,<=1c,61,61.5,61,0,0.5
KXWTACHALLENGERMATCH-26JUL14SHUSHI-SHI,WTA_CHALL,le25,<=1c,7,7.5,1,6,6.5
KXWTACHALLENGERMATCH-26JUL14SHUSHI-SHU,WTA_CHALL,ge76,<=1c,92,92.5,99,-7,-6.5
KXWTACHALLENGERMATCH-26JUL14TANHAV-HAV,WTA_CHALL,26_50,<=1c,38,38.5,1,37,37.5
KXWTACHALLENGERMATCH-26JUL14TANHAV-TAN,WTA_CHALL,51_75,2-3c,60,61.0,99,-39,-38.0
KXWTACHALLENGERMATCH-26JUL14TREGRA-GRA,WTA_CHALL,51_75,2-3c,72,73.5,75,-3,-1.5
KXWTACHALLENGERMATCH-26JUL14TREGRA-TRE,WTA_CHALL,26_50,2-3c,26,27.0,27,-1,0.0
KXWTACHALLENGERMATCH-26JUL14WOLVAN-VAN,WTA_CHALL,ge76,2-3c,78,79.0,80,-2,-1.0
KXWTACHALLENGERMATCH-26JUL14WOLVAN-WOL,WTA_CHALL,le25,2-3c,20,21.0,22,-2,-1.0
